GROUP,snapdate,인당 프로젝트수,인당 상시잔여이슈,이슈 처리일,Commit당 이슈발생,인당 이슈Inflow(발생),인당 이슈Outflow(해결),인당 코드 변경량,인당 개발산출물Outflow(해결),인당 Commit코드 변경량,인당 개발산출물 Burndown,개발산출물 처리율 (Outflow/Inflow),인당 개발산출물 상시잔여수,인당 개발산출물Inflow(발생),인당 이슈 Burndown,이슈 처리율(Outflow/Inflow),이슈 최초대응일,개발산출물 최초대응일,개발산출물 처리일,인당 개발산출물+Review Outflow,인당 Review수,인당 Reject수,Reject/Review율[리뷰관점],Commit당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected(AI+RV)/Commit율[리뷰관점],활성개발자수,이슈 활성개발자수,Code 활성개발자수,산출물 활성개발자수,이슈Inflow(발생),이슈Outflow(해결),Code Review수,Code Reject수,완료이슈 Reopen율,진성완료이슈 Reopen율,잔여이슈 Reopen율[내부],ShiftLeft Reopen율[내부],진성ShiftLeft Reopen율[내부],누적전체이슈 Reopen율[내부],누적진성전체이슈 Reopen율[내부],누적전체이슈 대비 잔여이슈Reopen율[내부],누적진성전체이슈 대비 잔여이슈Reopen율[내부],이슈 쏠림[내부],인라인 리뷰 코드수정비율[내부],인라인 개발자리뷰 코드수정비율[내부],인라인 정적분석 코드수정비율[내부],커밋당 인라인 리뷰 코드수정횟수[내부],커밋당 인라인 AI리뷰 코드수정횟수[내부],커밋당 인라인 개발자리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정or응답 횟수[내부],인라인 개발자리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자리뷰 코드수정or응답 횟수[내부],커밋당 인라인 AI리뷰 코드수정or응답 횟수[내부],평균 잔여이슈Age[내부],Commit 활성개발자수[내부],Review 활성개발자수[내부],코드 변경량(TOTAL LOC),이슈결함밀도(이슈Inflow/변경kLOC),Commit당 코드 변경량(LOC) [내부],코드 삽입율(Insert LOC/Total LOC) [내부],코드 삭제율(Delete LOC/Total LOC) [내부],코드 수정 밀도 (Total LOC / 개발산출물 Outflow) [내부],개발산출물 밀도 (개발산출물 Outflow/Total LOC*1000) [내부],개발산출물 Inflow [내부],개발산출물 Outflow [내부],이슈결함밀도2(이슈Inflow/변경kLOC)[내부],누적완료이슈 Reopen율[내부],누적진성완료이슈 Reopen율[내부],진성이슈Inflow(발생)[내부],진성이슈결함밀도(이슈Inflow/변경kLOC)[내부],인라인 AI리뷰 코드수정비율[내부],인라인 AI리뷰 코드수정or응답 비율[내부]
"Cyber Security Engineering Unit","2025-12-01","1","1","3","0","null","2","56.6","1.5","25.7","-1.5","Infinity","17.6","null","-2","Infinity","null","null","480.333","2.067","2","0","0","0.917","0.786","80","20","3","19","20","0","2","28","0","100","100","0","100","null","60","60","20","20","100","3.175","null","7.143","0.333","0.083","0","1.19","0.083","13.095","0.917","null","0","0.917","8.375","8","18","283","3.534","31.44","81.27","18.73","94.33","10.6","0","3","0","50","50","0","3.534","1.19","13.095"
"Cyber Security Engineering Unit","2025-12-08","1","2","14","0.143","2","1","157.5","6.5","64.643","-6.5","Infinity","21.857","null","0.5","50","null","null","403.5","4.615","3.091","0","0","0.286","0.364","32.5","24","3","23","24","2","1","34","0","100","null","0","null","null","42.857","33.333","0","0","0","0","null","null","0","0","0","0","0","17.5","0.5","null","0","0.5","6.25","8","22","630","2.381","57.27","76.98","23.02","24.23","41.27","0","26","4.381","60","50","2","2.381","0","17.5"
"Cyber Security Engineering Unit","2025-12-15","1","2.714","null","0.167","1","null","59.667","3.667","38.833","-3.667","Infinity","2.143","null","1","0","null","null","95.636","1.727","0.8","0","0","0.333","0.2","22.222","23","2","23","23","1","0","8","0","null","null","0","null","null","37.5","28.571","0","0","null","0","null","0","0","0","0","0","0","78.788","4.333","null","0","4.333","5.692","7","20","179","5.587","44.75","80.45","19.55","16.27","61.45","0","11","2.472","60","50","1","5.587","0","78.788"
"Cyber Security Engineering Unit","2025-12-22","1","1.667","null","0.333","1","null","109","1","36.333","-1","Infinity","1","null","1","0","null","null","324","2.667","2.556","0","0","0.333","0.111","33.333","23","3","23","23","1","0","23","0","null","null","0","null","null","30","22.222","0","0","60","0","null","null","0","0","0","0","0","100","0.333","null","0","0.333","12.842","7","22","109","4.587","36.33","98.17","1.83","109","9.17","0","1","6.944","60","50","1","4.587","0","100"
"Cyber Security Engineering Unit","2025-12-29","1","1.667","10","0","null","1","78","null","43.833","null","null","null","null","-1","Infinity","null","null","null","1.333","1.333","0.167","12.5","0.667","0.333","66.667","21","3","21","21","0","1","16","2","0","0","0","100","100","42.857","33.333","0","0","60","0","0","null","0","0","0","0","0","6","0.5","0","0","0.5","17.5","6","20","234","0","46.8","76.07","23.93","0","0","null","null","0","50","40","0","0","0","6.25"
"Cyber Security Engineering Unit","2026-01-05","1","1","null","0","null","null","52.75","null","45.5","null","null","null","null","null","null","null","null","null","1.4","1.4","0","0","0.167","0.1","12.5","21","3","21","21","0","0","14","0","null","null","0","null","null","42.857","33.333","0","0","null","null","null","null","0","0","0","null","0","null","0","null","0","0","34.5","6","20","211","2.37","42.2","71.09","28.91","0","0","null","null","0","50","40","0","2.37","null","null"
"Cyber Security Engineering Unit","2026-01-12","1","1","4","0.333","1","1","40","4.75","25","-4.75","Infinity","2.625","null","0","100","null","null","80.895","3.286","1","0","0","0.333","0.25","25","17","4","17","17","1","1","4","0","100","100","0","null","null","62.5","57.143","0","0","50","0","null","null","0","0","0","0","0","100","4.333","null","0","4.333","31.5","5","16","80","12.5","26.67","100","0","4.21","237.5","0","19","6.873","71.429","66.667","1","6.25","0","100"
"Cyber Security Engineering Unit","2026-01-19","1","1","1.5","0.2","1","1","39.25","2.333","33.75","-1.5","700","1.905","1","-0.5","200","1","null","128.286","2.25","1.375","0","0","0.2","0.125","25","17","4","16","17","1","2","11","0","50","50","null","100","100","62.5","57.143","0","0","0","100","100","null","0.2","0","0.2","100","0.2","100","0.2","100","0.2","0","7.5","6","16","157","3.185","31.4","99.36","0.64","22.43","44.59","1","7","8.439","62.5","57.143","0","0","null","null"
"Cyber Security Engineering Unit","2026-01-26","1","null","null","0","null","null","104","1","56.25","-1","Infinity","1.75","null","null","null","null","null","107","1.667","1.556","0","0","0.4","0.222","33.333","17","4","16","17","null","null","14","0","null","null","null","null","null","62.5","57.143","0","0","null","0","null","null","0","0","0","0","0","75","0.429","null","0","0.429","null","5","16","208","2.404","69.33","94.23","5.77","208","4.81","0","1","0","62.5","57.143","null","2.404","0","75"
"Cyber Security Engineering Unit","2026-02-02","1","null","1","null","1","1","null","1","null","-1","Infinity","1.333","null","0","100","1","null","118","1","1","0","0","null","0","null","16","3","14","16","1","1","4","0","0","0","null","0","0","55.556","50","0","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","5","14","0","null","0","0","0","0","0","0","3","9.615","55.556","50","1","null","null","null"
"Cyber Security Engineering Unit","2026-02-09","1","1","0","0","null","1","45","3","45","-3","Infinity","2.19","null","-1","Infinity","null","null","87","2.375","1.429","0","0","1.5","0.857","133.333","16","3","15","16","0","1","10","0","100","null","100","null","null","66.667","57.143","0","0","null","0","null","null","0","0","0","0","0","40","1","null","0","1","20.5","6","15","90","0","45","86.67","13.33","10","100","0","9","0","66.667","57.143","0","0","0","40"
"Cyber Security Engineering Unit","2026-02-16","1","null","null","0","null","null","99.75","1","99.75","1","50","2","2","null","null","null","null","91","1.154","1.077","0","0","1.4","0.538","87.5","15","2","14","15","null","null","14","0","null","null","null","null","null","66.667","57.143","0","0","null","0","null","0","0","0","0","0","0","100","18.667","null","0","18.667","null","6","14","399","2.506","99.75","62.66","37.34","399","2.51","2","1","0","66.667","57.143","null","0","0","100"
"Cyber Security Engineering Unit","2026-02-23","1","1.5","null","null","1","null","null","null","null","null","null","2","null","1","0","null","null","null","1","1","0.6","60","null","0","null","14","2","13","14","2","0","5","3","null","null","0","null","null","50","40","0","0","66","null","null","null","null","null","null","null","null","null","null","null","null","null","4.667","4","12","0","null","0","0","0","0","0","0","0","10.025","66.667","57.143","0","null","null","null"
"Cyber Security Engineering Unit","2026-03-02","1","1","null","0","null","null","86","null","55.25","null","null","2","null","null","null","0","null","null","0.857","0.857","0","0","0.667","0.286","50","14","2","13","14","0","0","6","0","null","null","0","null","null","60","50","0","0","100","null","null","null","0","0","0","null","0","null","0","null","0","0","4.667","3","13","172","null","57.33","84.3","15.7","0","0","0","0","0","66.667","57.143","0","null","null","null"
"Broadcasting&Media Unit","2025-03-03","1","9.178","2.642","1.675","4.786","4.188","660.571","1.5","193.635","-1.5","Infinity","224.805","null","0","100","1.762","null","154.333","6","6.692","0","0","0","0","0","35","23","29","30","67","67","87","0","1.493","1.786","2.564","9.589","8.333","2.778","2.913","0.833","0.971","61","null","null","null","0","0","0","null","0","null","0","null","0","0","null","16","27","4624","11.786","165.14","60.08","39.92","1541.33","0.65","0","3","13.494","2.642","2.804","46","8.002","null","null"
"Broadcasting&Media Unit","2025-03-10","1","8.2","1.4","0.792","3.5","4.667","417","7","101.156","-7","Infinity","208.016","null","-1.867","166.667","0.5","null","82.286","7.063","7.067","0.067","0.943","0.019","0.067","3.03","30","21","26","27","42","70","106","1","7.143","7.143","0","7.143","5.455","3.731","3.858","0.746","0.89","57","null","null","null","0","0","0","null","0","null","0","null","0","0","null","15","25","4170","7.794","119.14","58.9","41.1","595.71","1.68","0","7","9.552","3.582","3.704","28","4.317","null","null"
"Broadcasting&Media Unit","2025-03-17","1","8.487","0.76","1.095","3.833","3.125","270","null","171.389","null","null","226.831","null","-0.222","108.696","1.367","null","null","2.933","2.933","0.067","2.273","0.048","0.067","2.222","24","20","21","22","23","25","44","1","28","26.667","0","18.182","8.333","5.412","5.143","0.941","1.143","58","null","null","null","0","0","0","null","0","null","0","null","0","0","null","15","21","2430","19.547","151.88","60.62","39.38","0","0","0","0","6.97","5.278","4.912","8","13.992","null","null"
"Broadcasting&Media Unit","2025-03-24","1","8.224","3.985","1.161","5.538","4.714","588.75","null","135.344","null","null","208.083","null","0.429","91.667","1.495","null","null","7.294","7.294","0","0","0","0","0","23","19","20","22","72","66","124","0","12.121","5.263","1.266","13.433","8.475","6.439","5.327","1.006","1.211","60","21.429","100","15.385","0.145","0","0.048","100","0.048","100","0.048","100","0.048","0","null","15","17","7065","6.582","130.83","58.49","41.51","0","0","0","0","15.166","6.338","4.971","60","4.954","null","null"
"Broadcasting&Media Unit","2025-03-31","1","8.113","5.918","0.447","3.5","4.067","458.778","null","104.424","null","null","208.083","null","-2.667","290.476","1.692","null","null","6.643","6.643","0","0","0.191","0.643","16.129","23","19","20","22","21","61","93","0","13.115","27.586","0","10.169","12.5","8.108","7.96","1.351","1.741","57","10.471","null","11.475","0.526","0.158","0","8.696","0.158","50.725","0.921","null","0","0.921","null","14","16","4129","10.414","105.87","73.19","26.81","0","0","0","0","3.752","7.187","6.739","10","6.781","8.696","50.725"
"Broadcasting&Media Unit","2025-04-07","1","7.856","2.205","1.711","5","4.4","504.714","null","104.038","null","null","208.583","null","1.5","67.692","2.303","null","null","7.8","7.8","0","0","2.158","8.2","258.282","25","19","20","24","65","44","78","0","11.364","10.345","0","11.364","7.143","8.062","7.743","1.201","1.549","56","37.559","null","null","2.162","2.162","0","37.559","2.162","38.967","2.243","null","0","2.243","null","13","16","3533","15.143","100.94","67.08","32.92","0","0","0","0","16.967","7.533","7","46","10.614","37.559","38.967"
"Broadcasting&Media Unit","2025-04-14","1","8.074","0.843","1.273","3.5","3.643","291.9","null","93.861","null","null","208.607","null","-0.643","121.429","0.804","null","null","3","3","0","0","1.273","3","178.788","25","19","20","24","42","51","42","0","3.922","0","0.833","9.259","10.256","8.32","7.95","1.6","2.092","57","73.913","null","null","2.04","2.04","0","73.913","2.04","81.159","2.24","null","0","2.24","null","13","17","2919","11.648","94.16","66.46","33.54","0","0","0","0","13.019","7.216","6.437","29","8.222","73.913","81.159"
"Broadcasting&Media Unit","2025-04-21","1","8.025","2.718","0.394","2.889","3.25","682.636","null","113.532","5","0","193.077","5","-1","150","0.442","null","null","7.333","7.333","0.056","0.758","1.924","7.056","160.904","23","18","20","23","26","39","132","1","23.077","20.69","0","0","0","9.063","8.502","1.229","1.619","56","56.268","null","null","3.063","3.063","0","56.268","3.063","56.56","3.079","null","0","3.079","null","13","17","7509","4.528","123.1","68.53","31.47","0","0","5","0","4.987","8.213","7.328","19","3.662","56.268","56.56"
"Broadcasting&Media Unit","2025-04-28","1","8.156","2.878","1.355","4.667","4.1","211.833","null","71.19","1.333","0","193.198","1.333","0.083","97.619","0.958","null","null","4.2","4.2","0","0","1.097","2.267","75.278","24","18","21","23","42","41","63","0","12.195","8.824","0","5.263","6.061","8.802","7.94","0.722","0.945","57","43.956","null","null","1.176","1.176","0","43.956","1.176","47.253","1.265","null","0","1.265","null","14","18","2542","19.079","82","65.11","34.89","0","0","4","0","8.357","8.459","7.43","36","16.916","43.956","47.253"
"Broadcasting&Media Unit","2025-05-05","1","9.13","0.71","1.719","5","3.875","228.125","2.5","75.787","-2.5","Infinity","192.923","null","2.182","56.364","0.695","null","172.2","5.308","5.333","0","0","0.688","1.833","106.032","23","17","20","22","55","31","64","0","6.452","0","0","6.452","7.143","8.155","6.908","0.401","0.518","60","41.176","null","null","0.903","0.903","0","41.176","0.903","55.882","1.226","null","0","1.226","null","14","15","1825","21.918","62.93","67.78","32.22","365","2.74","0","5","25.189","8.369","7.061","50","17.808","41.176","55.882"
